short_day,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,month
2017-08-01 00:00:00,30.126249999999988,54.666666666666664,61.458333333333336,79.83333333333333,05
2017-08-02 00:00:00,30.07317073170731,56.170731707317074,57.65853658536585,94.97560975609755,05
2017-08-03 00:00:00,30.06307692307693,56.0,61.65384615384615,83.15384615384616,05
2017-08-04 00:00:00,30.189583333333328,55.916666666666664,62.791666666666664,80.0,05
2017-08-05 00:00:00,30.07448275862069,54.310344827586206,62.06896551724138,78.86206896551724,05
2017-08-06 00:00:00,29.909565217391304,57.69565217391305,68.65217391304348,71.73913043478261,05
2017-08-07 00:00:00,29.929999999999993,58.65384615384615,67.84615384615384,76.96153846153847,05
2017-08-08 00:00:00,30.042608695652174,55.04347826086956,65.82608695652173,70.04347826086956,05
2017-08-09 00:00:00,29.86708333333333,55.708333333333336,66.83333333333333,70.20833333333333,05
2017-08-10 00:00:00,29.813749999999995,52.291666666666664,64.04166666666667,67.5,05
2017-08-11 00:00:00,29.683333333333334,51.916666666666664,59.583333333333336,77.41666666666667,05
2017-08-12 00:00:00,29.38541666666666,54.25,60.583333333333336,81.5,05
2017-08-13 00:00:00,29.28615384615384,52.743589743589745,57.12820512820513,86.84615384615384,05
2017-08-14 00:00:00,29.585217391304354,48.52173913043478,54.95652173913044,80.34782608695652,05
2017-08-15 00:00:00,29.552999999999994,51.266666666666666,55.9,85.33333333333333,05
2017-08-16 00:00:00,29.434615384615384,50.80769230769231,54.53846153846154,88.15384615384616,05
2017-08-17 00:00:00,29.50599999999999,46.63333333333333,50.333333333333336,88.5,05
2017-08-18 00:00:00,29.617999999999995,47.43333333333333,51.733333333333334,85.96666666666667,05
2017-08-19 00:00:00,29.753076923076915,44.80769230769231,48.84615384615385,87.03846153846153,05
2017-08-20 00:00:00,29.735000000000014,47.888888888888886,51.97222222222222,86.94444444444444,05
2017-08-21 00:00:00,29.74,48.75,54.416666666666664,82.375,05
2017-08-22 00:00:00,29.737407407407417,49.148148148148145,54.0,85.55555555555556,05
2017-08-23 00:00:00,29.618571428571435,47.714285714285715,54.107142857142854,80.57142857142857,05
2017-08-24 00:00:00,29.438749999999985,50.958333333333336,57.541666666666664,79.41666666666667,05
2017-08-25 00:00:00,29.401515151515152,48.27272727272727,53.333333333333336,85.45454545454545,05
2017-08-26 00:00:00,29.494583333333335,50.583333333333336,56.208333333333336,82.58333333333333,05
2017-08-27 00:00:00,29.764888888888866,52.022222222222226,53.955555555555556,93.53333333333333,05
2017-08-28 00:00:00,29.80791666666667,48.416666666666664,54.875,80.91666666666667,05
2017-08-29 00:00:00,29.4536,44.84,48.68,87.4,05
2017-08-30 00:00:00,29.204615384615384,44.61538461538461,47.19230769230769,90.96153846153847,05
2017-08-31 00:00:00,29.388181818181813,42.27272727272727,46.515151515151516,87.42424242424242,05
2017-09-01 00:00:00,29.59433333333333,44.666666666666664,48.36666666666667,87.66666666666667,05
2017-09-02 00:00:00,29.842666666666663,39.4,45.733333333333334,82.2,05
2017-09-03 00:00:00,29.880416666666665,36.375,49.75,62.666666666666664,05
2017-09-04 00:00:00,29.6575,41.25,55.75,61.041666666666664,05
2017-09-05 00:00:00,29.719166666666666,45.5,49.541666666666664,87.0,05
2017-09-06 00:00:00,29.407083333333336,42.541666666666664,58.25,58.458333333333336,05
2017-09-07 00:00:00,29.560769230769225,45.34615384615385,52.42307692307692,78.26923076923077,05
2017-09-08 00:00:00,29.551250000000007,40.708333333333336,50.458333333333336,73.08333333333333,05
2017-09-09 00:00:00,29.503749999999997,42.125,47.083333333333336,84.45833333333333,05
2017-09-10 00:00:00,29.648888888888887,43.888888888888886,47.925925925925924,87.29629629629629,05
2017-09-11 00:00:00,29.83694444444444,42.166666666666664,48.80555555555556,79.05555555555556,05
2017-09-12 00:00:00,29.852083333333322,39.666666666666664,53.333333333333336,63.041666666666664,05
2017-09-13 00:00:00,29.827600000000004,40.64,54.68,61.0,05
2017-09-14 00:00:00,29.836249999999993,39.291666666666664,50.25,69.16666666666667,05
2017-09-15 00:00:00,29.74749999999999,37.708333333333336,51.958333333333336,63.166666666666664,05
2017-09-16 00:00:00,29.428333333333345,36.166666666666664,52.958333333333336,54.916666666666664,05
2017-09-17 00:00:00,29.465833333333332,38.833333333333336,51.333333333333336,64.58333333333333,05
2017-09-18 00:00:00,29.58875,43.25,47.25,87.29166666666667,05
2017-09-19 00:00:00,29.960256410256406,42.51282051282051,46.205128205128204,87.87179487179488,05
2017-09-20 00:00:00,30.112571428571435,39.34285714285714,41.25714285714286,93.22857142857143,05
2017-09-21 00:00:00,29.901590909090938,39.09090909090909,39.77272727272727,97.6590909090909,05
2017-09-22 00:00:00,29.626511627906982,42.46511627906977,43.0,98.20930232558139,05
2017-09-23 00:00:00,29.577916666666667,41.208333333333336,46.0,84.29166666666667,05
2017-09-24 00:00:00,29.501666666666665,38.541666666666664,43.916666666666664,82.125,05
2017-09-25 00:00:00,29.754054054054038,44.24324324324324,45.486486486486484,95.62162162162163,05
2017-09-26 00:00:00,29.831851851851848,39.18518518518518,44.0,85.03703703703704,05
